RouteID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
31829,IB,2822,BCN,1218,MAD,1229,,0,321 319 320
31830,IB,2822,BCN,1218,MAH,1231,Y,0,320
31831,IB,2822,BCN,1218,MIA,3576,Y,0,763
31832,IB,2822,BCN,1218,MLA,1606,Y,0,320
31833,IB,2822,BCN,1218,MRS,1353,Y,0,320
31834,IB,2822,BCN,1218,MUC,346,Y,0,320
31835,IB,2822,BCN,1218,MXP,1524,Y,0,320
31836,IB,2822,BCN,1218,NAP,1561,Y,0,320
31837,IB,2822,BCN,1218,NCE,1354,Y,0,320
31838,IB,2822,BCN,1218,NDR,5673,Y,0,320
31839,IB,2822,BCN,1218,NTE,1418,Y,0,320
31840,IB,2822,BCN,1218,NUE,347,Y,0,320
31841,IB,2822,BCN,1218,OPO,1636,,0,320
31842,IB,2822,BCN,1218,ORN,231,Y,0,320
31843,IB,2822,BCN,1218,ORY,1386,Y,0,320
31844,IB,2822,BCN,1218,OSL,644,Y,0,320
31845,IB,2822,BCN,1218,OTP,1657,Y,0,320
31846,IB,2822,BCN,1218,OVD,1214,Y,0,320
31847,IB,2822,BCN,1218,PMI,3998,Y,0,320
31848,IB,2822,BCN,1218,PMO,1512,Y,0,320
31849,IB,2822,BCN,1218,PRG,1587,Y,0,320 319
31850,IB,2822,BCN,1218,PSA,1562,Y,0,320
31851,IB,2822,BCN,1218,RAK,1075,Y,0,320
31852,IB,2822,BCN,1218,RGS,6757,Y,0,CR2
31853,IB,2822,BCN,1218,RNS,1415,Y,0,320
31854,IB,2822,BCN,1218,SCQ,1243,Y,0,320
31855,IB,2822,BCN,1218,SDR,1251,Y,0,320
31856,IB,2822,BCN,1218,SLM,1238,Y,0,CR2
31857,IB,2822,BCN,1218,STR,350,Y,0,320
31858,IB,2822,BCN,1218,SVG,666,Y,0,320
31859,IB,2822,BCN,1218,SVQ,1253,Y,0,320
31860,IB,2822,BCN,1218,TFN,1057,Y,0,320
31861,IB,2822,BCN,1218,TFS,1056,Y,0,320
31862,IB,2822,BCN,1218,TLS,1273,Y,0,320
31863,IB,2822,BCN,1218,TLV,1590,Y,0,763 320 744 739
31864,IB,2822,BCN,1218,TNG,1080,Y,0,320 73G
31865,IB,2822,BCN,1218,TRN,1526,Y,0,320
31866,IB,2822,BCN,1218,TXL,351,Y,0,320 738 321
31867,IB,2822,BCN,1218,VCE,1551,Y,0,320
31868,IB,2822,BCN,1218,VGO,1250,Y,0,320
31869,IB,2822,BCN,1218,VIE,1613,Y,0,320 321
31870,IB,2822,BCN,1218,VLL,1247,Y,0,CR2
31871,IB,2822,BCN,1218,WAW,679,,0,320
31872,IB,2822,BCN,1218,XRY,1226,,0,320
31873,IB,2822,BCN,1218,ZAG,1208,Y,0,320
31874,IB,2822,BCN,1218,ZRH,1678,Y,0,320
31875,IB,2822,BDA,4069,LGW,502,Y,0,777
31876,IB,2822,BES,1403,BCN,1218,Y,0,320
31877,IB,2822,BGI,2875,LGW,502,Y,0,777
31878,IB,2822,BGO,636,BCN,1218,Y,0,320
31879,IB,2822,BHD,467,LHR,507,Y,0,319
31880,IB,2822,BIO,1216,ACE,1055,Y,0,320
31881,IB,2822,BIO,1216,AGP,1230,Y,0,320
31882,IB,2822,BIO,1216,ALC,1212,Y,0,CR9 CR2
31883,IB,2822,BIO,1216,AMS,580,Y,0,320
31884,IB,2822,BIO,1216,BCN,1218,Y,0,320
31885,IB,2822,BIO,1216,FUE,1051,Y,0,320
31886,IB,2822,BIO,1216,IBZ,1225,Y,0,320
31887,IB,2822,BIO,1216,LCG,1220,Y,0,320
31888,IB,2822,BIO,1216,LHR,507,,0,320
31889,IB,2822,BIO,1216,LPA,1054,Y,0,320
31890,IB,2822,BIO,1216,MAD,1229,,0,321 319 320
31891,IB,2822,BIO,1216,MXP,1524,Y,0,320
31892,IB,2822,BIO,1216,ORY,1386,Y,0,320
31893,IB,2822,BIO,1216,PMI,3998,Y,0,320 CR9
31894,IB,2822,BIO,1216,SCQ,1243,Y,0,CR9
31895,IB,2822,BIO,1216,SVQ,1253,Y,0,320
31896,IB,2822,BIO,1216,TFN,1057,Y,0,320
31897,IB,2822,BIO,1216,TXL,351,Y,0,320
31898,IB,2822,BIO,1216,VGO,1250,Y,0,CR9
31899,IB,2822,BIO,1216,VLC,1246,Y,0,CR2 CR9 AT7
31900,IB,2822,BJL,1050,BCN,1218,Y,0,320
31901,IB,2822,BKK,3885,LHR,507,Y,0,777
31902,IB,2822,BLQ,1538,BCN,1218,Y,0,320
31903,IB,2822,BLQ,1538,MAD,1229,Y,0,CRK
31904,IB,2822,BLQ,1538,ORY,1386,,0,320
31905,IB,2822,BOD,1264,BCN,1218,Y,0,320
31906,IB,2822,BOD,1264,MAD,1229,Y,0,CRK CR9
31907,IB,2822,BOD,1264,PMI,3998,Y,0,320
31908,IB,2822,BOG,2709,MAD,1229,,0,345 346
31909,IB,2822,BOS,3448,LHR,507,Y,0,777 744
31910,IB,2822,BOS,3448,MAD,1229,,0,333
31911,IB,2822,BRI,1501,BCN,1218,Y,0,320
31912,IB,2822,BRI,1501,FLR,1563,,0,320
31913,IB,2822,BRU,302,AGP,1230,Y,0,320
31914,IB,2822,BRU,302,ALC,1212,Y,0,320
31915,IB,2822,BRU,302,BCN,1218,Y,0,320
31916,IB,2822,BRU,302,FCO,1555,,0,320
31917,IB,2822,BRU,302,IBZ,1225,,0,320
31918,IB,2822,BRU,302,LIS,1638,,0,320
31919,IB,2822,BRU,302,MAD,1229,,0,321 320
31920,IB,2822,BRU,302,OPO,1636,,0,320
31921,IB,2822,BRU,302,PMI,3998,,0,320
31922,IB,2822,BRU,302,SCQ,1243,,0,320
31923,IB,2822,BRU,302,VCE,1551,,0,320
31924,IB,2822,BRU,302,VLC,1246,Y,0,320
31925,IB,2822,BUD,1489,LHR,507,Y,0,320
31926,IB,2822,BWI,3849,LHR,507,Y,0,767
31927,IB,2822,CAG,1519,FLR,1563,,0,320
31928,IB,2822,CCS,2851,MAD,1229,,0,333
31929,IB,2822,CDG,1382,BCN,1218,,0,320
31930,IB,2822,CDG,1382,DFW,3670,Y,0,763 777
31931,IB,2822,CDG,1382,JFK,3797,Y,0,763 757
31932,IB,2822,CDG,1382,MIA,3576,Y,0,763
31933,IB,2822,CDG,1382,ORD,3830,Y,0,763
31934,IB,2822,CDG,1382,OVD,1214,Y,0,320
31935,IB,2822,CDG,1382,SCQ,1243,Y,0,320
31936,IB,2822,CLO,2715,BOG,2709,Y,0,320
31937,IB,2822,CMN,1074,AGP,1230,Y,0,AT7
31938,IB,2822,CMN,1074,BCN,1218,Y,0,73G 738 320
31939,IB,2822,CMN,1074,MAD,1229,,0,320 319
31940,IB,2822,CMN,1074,VLC,1246,Y,0,AT7
31941,IB,2822,CPH,609,AGP,1230,Y,0,320
31942,IB,2822,CPH,609,ALC,1212,Y,0,320
31943,IB,2822,CPH,609,BCN,1218,Y,0,320
31944,IB,2822,CPH,609,FLR,1563,Y,0,320
31945,IB,2822,CPH,609,MAD,1229,Y,0,32S
31946,IB,2822,CPT,797,LHR,507,Y,0,744
31947,IB,2822,CTA,1509,BCN,1218,Y,0,320
31948,IB,2822,CTA,1509,FCO,1555,,0,320
31949,IB,2822,CTA,1509,FLR,1563,Y,0,320
31950,IB,2822,CUZ,2812,JUL,2792,Y,0,319
31951,IB,2822,CWL,488,AGP,1230,Y,0,320
31952,IB,2822,CWL,488,ALC,1212,Y,0,320
31953,IB,2822,CWL,488,BCN,1218,Y,0,320
31954,IB,2822,DBV,1200,BCN,1218,Y,0,320
31955,IB,2822,DEN,3751,LHR,507,Y,0,777
31956,IB,2822,DFW,3670,CDG,1382,Y,0,763 777
31957,IB,2822,DFW,3670,FRA,340,Y,0,777
31958,IB,2822,DFW,3670,LHR,507,Y,0,77W 744 777
31959,IB,2822,DFW,3670,MAD,1229,Y,0,777
31960,IB,2822,DKR,1084,BCN,1218,,0,320
31961,IB,2822,DKR,1084,LPA,1054,,0,321
31962,IB,2822,DKR,1084,MAD,1229,,0,321 319
31963,IB,2822,DME,4029,AGP,1230,Y,0,320
31964,IB,2822,DME,4029,ALC,1212,Y,0,320
31965,IB,2822,DME,4029,BCN,1218,Y,0,320
31966,IB,2822,DME,4029,MAD,1229,,0,319
31967,IB,2822,DME,4029,PMI,3998,Y,0,320
31968,IB,2822,DOH,11051,BAH,2057,Y,0,777
31969,IB,2822,DRS,338,BCN,1218,Y,0,320
31970,IB,2822,DTM,373,BCN,1218,,0,320
31971,IB,2822,DUB,599,MAD,1229,Y,0,32S
31972,IB,2822,DUB,599,ORD,3830,Y,0,763
31973,IB,2822,DUS,345,BCN,1218,Y,0,320 738 321
31974,IB,2822,DUS,345,MAD,1229,Y,0,32S
31975,IB,2822,DUS,345,ORD,3830,Y,0,763
31976,IB,2822,EAS,1242,BCN,1218,Y,0,320
31977,IB,2822,EAS,1242,MAD,1229,Y,0,AT7 CR2
31978,IB,2822,EDI,535,BCN,1218,Y,0,320
31979,IB,2822,EDI,535,LHR,507,Y,0,321 320
31980,IB,2822,EWR,3494,LHR,507,Y,0,777 788
31981,IB,2822,EWR,3494,ORY,1386,Y,0,752
31982,IB,2822,EZE,3988,MAD,1229,,0,346 342 345
31983,IB,2822,FCO,1555,AGP,1230,Y,0,320
31984,IB,2822,FCO,1555,ALC,1212,,0,320
31985,IB,2822,FCO,1555,BCN,1218,Y,0,320
31986,IB,2822,FCO,1555,BRU,302,,0,320
31987,IB,2822,FCO,1555,CTA,1509,,0,320
31988,IB,2822,FCO,1555,JFK,3797,Y,0,763
31989,IB,2822,FCO,1555,MAD,1229,,0,321 319
31990,IB,2822,FCO,1555,NTE,1418,Y,0,320
31991,IB,2822,FCO,1555,ORD,3830,Y,0,763
31992,IB,2822,FCO,1555,ORY,1386,,0,320
31993,IB,2822,FCO,1555,PRG,1587,Y,0,320
31994,IB,2822,FCO,1555,VLC,1246,Y,0,320
31995,IB,2822,FEZ,1066,BCN,1218,Y,0,320
31996,IB,2822,FLR,1563,BCN,1218,Y,0,320
31997,IB,2822,FLR,1563,BRI,1501,,0,320
31998,IB,2822,FLR,1563,CAG,1519,,0,320
31999,IB,2822,FLR,1563,CPH,609,Y,0,320
32000,IB,2822,FLR,1563,CTA,1509,Y,0,320
32001,IB,2822,FLR,1563,LGW,502,,0,320
32002,IB,2822,FLR,1563,MAD,1229,Y,0,320
32003,IB,2822,FLR,1563,ORY,1386,Y,0,320
32004,IB,2822,FLR,1563,PMO,1512,,0,320
32005,IB,2822,FLR,1563,TXL,351,Y,0,320
32006,IB,2822,FRA,340,BCN,1218,Y,0,320
32007,IB,2822,FRA,340,DFW,3670,Y,0,777
32008,IB,2822,FRA,340,MAD,1229,Y,0,32S
32009,IB,2822,FUE,1051,BCN,1218,Y,0,320
32010,IB,2822,FUE,1051,BIO,1216,Y,0,320
32011,IB,2822,FUE,1051,MAD,1229,Y,0,32S
32012,IB,2822,GIG,2560,MAD,1229,,0,342 333 345 346
32013,IB,2822,GLA,534,LHR,507,Y,0,321 320
32014,IB,2822,GOA,1528,BCN,1218,Y,0,320
32015,IB,2822,GOT,687,BCN,1218,Y,0,320
32016,IB,2822,GOT,687,LHR,507,Y,0,320
32017,IB,2822,GRU,2564,MAD,1229,,0,345 342 346
32018,IB,2822,GRX,1223,BCN,1218,Y,0,320
32019,IB,2822,GRX,1223,LCY,503,Y,0,E90
32020,IB,2822,GRX,1223,MAD,1229,Y,0,CR9 CRK CR2
32021,IB,2822,GRX,1223,MLN,1058,Y,0,AT7
32022,IB,2822,GRX,1223,PMI,3998,Y,0,320
32023,IB,2822,GUA,1767,SAL,1892,,0,342
32024,IB,2822,GVA,1665,MAD,1229,,0,320 319
32025,IB,2822,GYE,2673,MAD,1229,,0,342 345 346 340
32026,IB,2822,GYE,2673,UIO,2688,Y,0,319
32027,IB,2822,HAJ,352,AGP,1230,Y,0,320
32028,IB,2822,HAJ,352,BCN,1218,Y,0,320
32029,IB,2822,HAM,342,AGP,1230,Y,0,320
32030,IB,2822,HAM,342,BCN,1218,Y,0,320
32031,IB,2822,HEL,421,BCN,1218,Y,0,321 320
32032,IB,2822,HEL,421,JFK,3797,Y,0,330
32033,IB,2822,HEL,421,MAD,1229,Y,0,321
32034,IB,2822,IAD,3714,LHR,507,Y,0,744 777
32035,IB,2822,IAH,3550,LHR,507,Y,0,744 777
32036,IB,2822,IBZ,1225,ALC,1212,Y,0,CR9 AT7 CR2
32037,IB,2822,IBZ,1225,AMS,580,Y,0,320
32038,IB,2822,IBZ,1225,BCN,1218,Y,0,320
32039,IB,2822,IBZ,1225,BIO,1216,Y,0,320
32040,IB,2822,IBZ,1225,BRU,302,,0,320
32041,IB,2822,IBZ,1225,LCY,503,Y,0,E70 E90
32042,IB,2822,IBZ,1225,LHR,507,,0,319 320
32043,IB,2822,IBZ,1225,MAD,1229,Y,0,CRK CR9 CR2
32044,IB,2822,IBZ,1225,ORY,1386,Y,0,320
32045,IB,2822,IBZ,1225,PMI,3998,Y,0,CR9 AT7
32046,IB,2822,IBZ,1225,VLC,1246,Y,0,AT7 CR2 CR9
32047,IB,2822,IEV,2944,BCN,1218,Y,0,320
32048,IB,2822,ILD,7459,PMI,3998,Y,0,CR9
32049,IB,2822,JFK,3797,BCN,1218,Y,0,763
32050,IB,2822,JFK,3797,CDG,1382,Y,0,763 757
32051,IB,2822,JFK,3797,FCO,1555,Y,0,763
32052,IB,2822,JFK,3797,HEL,421,Y,0,330
32053,IB,2822,JFK,3797,LCY,503,Y,0,318
32054,IB,2822,JFK,3797,LHR,507,Y,0,744 77W 777
32055,IB,2822,JFK,3797,MAD,1229,,0,333 346
32056,IB,2822,JFK,3797,MAN,478,Y,0,757
32057,IB,2822,JFK,3797,MXP,1524,Y,0,763
32058,IB,2822,JFK,3797,ORY,1386,Y,0,752
32059,IB,2822,JUL,2792,AQP,2802,Y,0,319
32060,IB,2822,KBP,2939,BCN,1218,Y,0,737
32061,IB,2822,KBP,2939,MAD,1229,Y,0,737
32062,IB,2822,KIN,1779,LGW,502,Y,0,777
32063,IB,2822,LAD,951,LHR,507,Y,0,777
32064,IB,2822,LAD,951,MAD,1229,,0,333
32065,IB,2822,LAS,3877,LHR,507,Y,0,744
32066,IB,2822,LAX,3484,LHR,507,Y,0,744 77W 388
32067,IB,2822,LAX,3484,MAD,1229,,0,346 342
32068,IB,2822,LBA,517,LHR,507,Y,0,319
32069,IB,2822,LCG,1220,BCN,1218,,0,320
32070,IB,2822,LCG,1220,BIO,1216,Y,0,320
32071,IB,2822,LCG,1220,LHR,507,,0,320
32072,IB,2822,LCG,1220,MAD,1229,,0,321 319 320
32073,IB,2822,LCG,1220,SVQ,1253,Y,0,320
32074,IB,2822,LCY,503,AGP,1230,Y,0,E90
32075,IB,2822,LCY,503,GRX,1223,Y,0,E90
32076,IB,2822,LCY,503,IBZ,1225,Y,0,E70 E90
32077,IB,2822,LCY,503,MAD,1229,Y,0,E90
32078,IB,2822,LCY,503,PMI,3998,Y,0,E90
32079,IB,2822,LDE,1276,MAD,1229,Y,0,CR9
32080,IB,2822,LED,2948,BCN,1218,Y,0,320
32081,IB,2822,LEI,1213,BCN,1218,Y,0,320
32082,IB,2822,LEI,1213,MAD,1229,Y,0,CR9 CRK CR2 AT7
32083,IB,2822,LEI,1213,MLN,1058,Y,0,AT7
32084,IB,2822,LEJ,348,BCN,1218,Y,0,320
32085,IB,2822,LEN,6756,BCN,1218,Y,0,CR2
32086,IB,2822,LGW,502,ACE,1055,Y,0,320
32087,IB,2822,LGW,502,AGP,1230,Y,0,319 734 320
32088,IB,2822,LGW,502,ALC,1212,Y,0,319 734
32089,IB,2822,LGW,502,ANU,2874,Y,0,777
32090,IB,2822,LGW,502,BCN,1218,Y,0,319 320 734
32091,IB,2822,LGW,502,BDA,4069,Y,0,777
32092,IB,2822,LGW,502,BGI,2875,Y,0,777
32093,IB,2822,LGW,502,FLR,1563,,0,320
32094,IB,2822,LGW,502,KIN,1779,Y,0,777
32095,IB,2822,LGW,502,MCO,3878,Y,0,777
32096,IB,2822,LGW,502,TFS,1056,Y,0,320
32097,IB,2822,LGW,502,TPA,3646,Y,0,777
32098,IB,2822,LGW,502,UVF,2894,Y,0,777
32099,IB,2822,LHR,507,ABZ,532,Y,0,320 319
32100,IB,2822,LHR,507,ARN,737,Y,0,321 319 767 320
32101,IB,2822,LHR,507,ATL,3682,Y,0,777
32102,IB,2822,LHR,507,AUH,2179,Y,0,777
32103,IB,2822,LHR,507,AUS,3673,,0,788
32104,IB,2822,LHR,507,BAH,2057,Y,0,777
32105,IB,2822,LHR,507,BCN,1218,Y,0,319 320 321
32106,IB,2822,LHR,507,BEY,2177,Y,0,321
32107,IB,2822,LHR,507,BHD,467,Y,0,319
32108,IB,2822,LHR,507,BIO,1216,,0,320
32109,IB,2822,LHR,507,BKK,3885,Y,0,777
32110,IB,2822,LHR,507,BOS,3448,Y,0,744 777
32111,IB,2822,LHR,507,BUD,1489,Y,0,320
32112,IB,2822,LHR,507,BWI,3849,Y,0,767
32113,IB,2822,LHR,507,DEN,3751,Y,0,777
32114,IB,2822,LHR,507,DFW,3670,Y,0,77W 744 777
32115,IB,2822,LHR,507,EDI,535,Y,0,320 321 319
32116,IB,2822,LHR,507,EWR,3494,Y,0,777 788
32117,IB,2822,LHR,507,GLA,534,Y,0,320 319 321 767
32118,IB,2822,LHR,507,GOT,687,Y,0,320
32119,IB,2822,LHR,507,IAD,3714,Y,0,744 777
32120,IB,2822,LHR,507,IAH,3550,Y,0,744 777
32121,IB,2822,LHR,507,IBZ,1225,,0,319 320
32122,IB,2822,LHR,507,JFK,3797,Y,0,744 77W 777
32123,IB,2822,LHR,507,LAS,3877,Y,0,744
32124,IB,2822,LHR,507,LAX,3484,Y,0,744 77W 388
32125,IB,2822,LHR,507,LBA,517,Y,0,319
32126,IB,2822,LHR,507,LCG,1220,,0,320
32127,IB,2822,LHR,507,MAD,1229,,0,321 320 343 333
32128,IB,2822,LHR,507,MAN,478,Y,0,320 319 321
32129,IB,2822,LHR,507,MEX,1824,Y,0,744
32130,IB,2822,LHR,507,MIA,3576,Y,0,77W 744 777
32131,IB,2822,LHR,507,NCL,521,Y,0,320 319
32132,IB,2822,LHR,507,ORD,3830,Y,0,763 777 744
32133,IB,2822,LHR,507,ORY,1386,Y,0,319 320
32134,IB,2822,LHR,507,OSL,644,Y,0,319 320 321
32135,IB,2822,LHR,507,PHL,3752,Y,0,777 767
32136,IB,2822,LHR,507,PHX,3462,Y,0,744
32137,IB,2822,LHR,507,PMI,3998,Y,0,319 320
32138,IB,2822,LHR,507,RDU,3626,Y,0,763
32139,IB,2822,LHR,507,RUH,2082,Y,0,777 744
32140,IB,2822,LHR,507,SAN,3731,Y,0,777
32141,IB,2822,LHR,507,SEA,3577,Y,0,744
32142,IB,2822,LHR,507,SFO,3469,Y,0,744
32143,IB,2822,LHR,507,SIN,3316,Y,0,744 777
32144,IB,2822,LHR,507,WAW,679,Y,0,320
32145,IB,2822,LHR,507,YUL,146,Y,0,777
32146,IB,2822,LHR,507,YVR,156,Y,0,744
32147,IB,2822,LHR,507,YYC,178,Y,0,767
32148,IB,2822,LHR,507,YYZ,193,Y,0,788 744
32149,IB,2822,LIL,1399,BCN,1218,,0,320
32150,IB,2822,LIM,2789,CUZ,2812,Y,0,319
32151,IB,2822,LIM,2789,MAD,1229,,0,345 346 342
32152,IB,2822,LIN,1529,MAD,1229,,0,320 321
32153,IB,2822,LIS,1638,BCN,1218,Y,0,320
32154,IB,2822,LIS,1638,BRU,302,,0,320
32155,IB,2822,LIS,1638,MAD,1229,,0,320 321 319
32156,IB,2822,LIS,1638,ORY,1386,Y,0,320
32157,IB,2822,LOS,273,MAD,1229,,0,319
32158,IB,2822,LPA,1054,AGP,1230,Y,0,320
32159,IB,2822,LPA,1054,ALC,1212,Y,0,CR9
32160,IB,2822,LPA,1054,BCN,1218,Y,0,320
32161,IB,2822,LPA,1054,BIO,1216,Y,0,320
32162,IB,2822,LPA,1054,DKR,1084,,0,321
32163,IB,2822,LPA,1054,MAD,1229,,0,319 321
32164,IB,2822,LPA,1054,NKC,1094,,0,319
32165,IB,2822,LPA,1054,ORY,1386,Y,0,320
32166,IB,2822,LPA,1054,SCQ,1243,Y,0,CR9
32167,IB,2822,LPA,1054,SVQ,1253,Y,0,320
32168,IB,2822,LPA,1054,VLC,1246,Y,0,CRK
32169,IB,2822,LUX,629,BCN,1218,Y,0,320
32170,IB,2822,LYS,1335,AGP,1230,,0,320
32171,IB,2822,LYS,1335,BCN,1218,Y,0,320
32172,IB,2822,LYS,1335,MAD,1229,Y,0,CRK
32173,IB,2822,LYS,1335,PMI,3998,Y,0,320
32174,IB,2822,LYS,1335,SVQ,1253,,0,320
32175,IB,2822,MAD,1229,ACC,248,,0,319
32176,IB,2822,MAD,1229,ACE,1055,Y,0,32S
32177,IB,2822,MAD,1229,AGP,1230,Y,0,32S
32178,IB,2822,MAD,1229,ALC,1212,Y,0,32S
32179,IB,2822,MAD,1229,ALG,210,,0,319
32180,IB,2822,MAD,1229,AMM,2170,Y,0,319 320
32181,IB,2822,MAD,1229,ARN,737,Y,0,32S
32182,IB,2822,MAD,1229,BCN,1218,,0,319 320 321
32183,IB,2822,MAD,1229,BIO,1216,,0,319 321 320
32184,IB,2822,MAD,1229,BLQ,1538,Y,0,CRK
32185,IB,2822,MAD,1229,BOD,1264,Y,0,CRK CR9
32186,IB,2822,MAD,1229,BOG,2709,,0,345 346
32187,IB,2822,MAD,1229,BOS,3448,,0,333
32188,IB,2822,MAD,1229,BRU,302,,0,321 320
32189,IB,2822,MAD,1229,CCS,2851,,0,333
32190,IB,2822,MAD,1229,CMN,1074,,0,320 319
32191,IB,2822,MAD,1229,CPH,609,Y,0,32S
32192,IB,2822,MAD,1229,DFW,3670,Y,0,777
32193,IB,2822,MAD,1229,DKR,1084,,0,321 319
32194,IB,2822,MAD,1229,DME,4029,,0,319
32195,IB,2822,MAD,1229,DUB,599,Y,0,32S
32196,IB,2822,MAD,1229,DUS,345,Y,0,32S
32197,IB,2822,MAD,1229,EAS,1242,Y,0,AT7 CR2
32198,IB,2822,MAD,1229,EZE,3988,,0,346 342 345
32199,IB,2822,MAD,1229,FCO,1555,,0,321 319
32200,IB,2822,MAD,1229,FLR,1563,Y,0,320
32201,IB,2822,MAD,1229,FRA,340,Y,0,32S
32202,IB,2822,MAD,1229,FUE,1051,Y,0,32S
32203,IB,2822,MAD,1229,GIG,2560,,0,342 333 345 346
32204,IB,2822,MAD,1229,GRU,2564,,0,345 342 346
32205,IB,2822,MAD,1229,GRX,1223,Y,0,CRK CR9 CR2
32206,IB,2822,MAD,1229,GUA,1767,,0,342
32207,IB,2822,MAD,1229,GVA,1665,,0,319 320
32208,IB,2822,MAD,1229,GYE,2673,Y,0,763
32209,IB,2822,MAD,1229,HEL,421,Y,0,321
32210,IB,2822,MAD,1229,IBZ,1225,Y,0,CRK CR9 CR2
32211,IB,2822,MAD,1229,JFK,3797,,0,333 346
32212,IB,2822,MAD,1229,KBP,2939,Y,0,737
32213,IB,2822,MAD,1229,LAD,951,,0,333
32214,IB,2822,MAD,1229,LAX,3484,,0,346 342
32215,IB,2822,MAD,1229,LCG,1220,,0,319 320 321
32216,IB,2822,MAD,1229,LCY,503,Y,0,E90
32217,IB,2822,MAD,1229,LDE,1276,Y,0,CR9
32218,IB,2822,MAD,1229,LEI,1213,Y,0,CRK CR2 AT7 CR9
32219,IB,2822,MAD,1229,LHR,507,,0,321 320 345 333 342
32220,IB,2822,MAD,1229,LIM,2789,,0,345 346 342
32221,IB,2822,MAD,1229,LIN,1529,,0,321 320
32222,IB,2822,MAD,1229,LIS,1638,,0,321 320 319
32223,IB,2822,MAD,1229,LOS,273,,0,319
32224,IB,2822,MAD,1229,LPA,1054,,0,321 319
32225,IB,2822,MAD,1229,LYS,1335,Y,0,CRK
32226,IB,2822,MAD,1229,MAH,1231,Y,0,CRK
32227,IB,2822,MAD,1229,MEX,1824,,0,345 346
32228,IB,2822,MAD,1229,MIA,3576,,0,333 346
32229,IB,2822,MAD,1229,MJV,1227,Y,0,CR2
32230,IB,2822,MAD,1229,MLN,1058,Y,0,AT7
32231,IB,2822,MAD,1229,MRS,1353,Y,0,CRK
32232,IB,2822,MAD,1229,MUC,346,,0,319 320 321
32233,IB,2822,MAD,1229,MXP,1524,,0,321 320
32234,IB,2822,MAD,1229,NCE,1354,Y,0,CRK CR9
32235,IB,2822,MAD,1229,NTE,1418,Y,0,CRK
32236,IB,2822,MAD,1229,OPO,1636,Y,0,CRK CR9
32237,IB,2822,MAD,1229,ORD,3830,,0,333
32238,IB,2822,MAD,1229,ORN,231,,0,319
32239,IB,2822,MAD,1229,ORY,1386,,0,320 321 319
32240,IB,2822,MAD,1229,OVD,1214,,0,319 320
32241,IB,2822,MAD,1229,PMI,3998,Y,0,32S
32242,IB,2822,MAD,1229,PNA,1234,Y,0,CR9 CR2 CRK
32243,IB,2822,MAD,1229,PRG,1587,,0,321 320
32244,IB,2822,MAD,1229,PTY,1871,,0,346 342 333
32245,IB,2822,MAD,1229,RAK,1075,Y,0,CR9 CRK CR2
32246,IB,2822,MAD,1229,RJL,5781,Y,0,CR2
32247,IB,2822,MAD,1229,SCL,2650,,0,346 345 342
32248,IB,2822,MAD,1229,SCQ,1243,Y,0,32S
32249,IB,2822,MAD,1229,SDR,1251,,0,319
32250,IB,2822,MAD,1229,SJO,1885,,0,345 346
32251,IB,2822,MAD,1229,SOF,1194,Y,0,319 320 E90
32252,IB,2822,MAD,1229,SPC,1053,Y,0,32S
32253,IB,2822,MAD,1229,SSG,891,,0,319
32254,IB,2822,MAD,1229,SVQ,1253,Y,0,32S
32255,IB,2822,MAD,1229,SXB,1435,Y,0,CR2
32256,IB,2822,MAD,1229,TFN,1057,Y,0,32S
32257,IB,2822,MAD,1229,TFS,1056,Y,0,32S
32258,IB,2822,MAD,1229,TLS,1273,Y,0,CR9 CRK CR2
32259,IB,2822,MAD,1229,TLV,1590,,0,319
32260,IB,2822,MAD,1229,TNG,1080,Y,0,CRK CR9
32261,IB,2822,MAD,1229,TRN,1526,Y,0,CRK CR9
32262,IB,2822,MAD,1229,TXL,351,,0,738
32263,IB,2822,MAD,1229,UIO,2688,,0,342 345 346 340
32264,IB,2822,MAD,1229,VCE,1551,,0,321 319 320
32265,IB,2822,MAD,1229,VGO,1250,Y,0,32S
32266,IB,2822,MAD,1229,VIE,1613,,0,320 321 319
32267,IB,2822,MAD,1229,VLC,1246,Y,0,CR9 AT7 CRK CR2
32268,IB,2822,MAD,1229,XRY,1226,Y,0,CRK CR9 CR2
32269,IB,2822,MAD,1229,ZRH,1678,,0,319
32270,IB,2822,MAH,1231,BCN,1218,Y,0,320
32271,IB,2822,MAH,1231,MAD,1229,Y,0,CRK
32272,IB,2822,MAH,1231,PMI,3998,Y,0,CR9
32273,IB,2822,MAH,1231,VLC,1246,Y,0,CR2 AT7
32274,IB,2822,MAN,478,JFK,3797,Y,0,757
32275,IB,2822,MAN,478,LHR,507,Y,0,319 320 321
32276,IB,2822,MAN,478,ORD,3830,Y,0,763
32277,IB,2822,MCO,3878,LGW,502,Y,0,777
32278,IB,2822,MCT,2194,AUH,2179,Y,0,777
32279,IB,2822,MEX,1824,MAD,1229,,0,345 346
32280,IB,2822,MEX,1824,MIA,3576,Y,0,738
32281,IB,2822,MGA,1863,SJO,1885,Y,0,E90
32282,IB,2822,MIA,3576,ATL,3682,Y,0,ER4 738
32283,IB,2822,MIA,3576,BCN,1218,Y,0,763
32284,IB,2822,MIA,3576,CDG,1382,Y,0,763
